ID,SENTENCE,ANNOTATION,LABEL,ANNOTATOR_1,ANNOTATOR_2,ANNOTATOR_3,SET,IN_DEV_SET,gpt-4o_long-german-wv,gpt-4o_long-wv,gpt-4o_medium,gpt-4o_short,Qwen2.5-32B_short,Qwen2.5-32B_medium,Qwen2.5-32B_long,Qwen2.5-32B_long-german,Qwen2.5-3B_short,Qwen2.5-3B_medium,Qwen2.5-3B_long,Qwen2.5-3B_long-german,Qwen2.5-7B_short,Qwen2.5-7B_medium,Qwen2.5-7B_long,Qwen2.5-7B_long-german,gemma2:2b_short,gemma2:2b_medium,gemma2:2b_long,gemma2:2b_long-german,gemma2:9b_short,gemma2:9b_medium,gemma2:9b_long,gemma2:9b_long-german,gemma2:27b_short,gemma2:27b_medium,gemma2:27b_long,gemma2:27b_long-german
290,Der Aoraki/Mount Cook National Park liegt auf der Südinsel Neuseelands in den Neuseeländischen Alpen.,nein,0,,,,set_1_wv,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,True,True,False,False
291,"Lage: durch Hauptstraße vom Strand getrennt, Gäste können auch das Sunst on the Cliffs Resort nutzen.",ja,1,,,,set_1_wv,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True,False,False,False
292,Im Gegensatz zu allen anderen Karibikinseln hat Trinidad einen sehr hohen Bevölkerungsanteil (ca. 40 %) mit indischen Wurzeln.,nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
293,"Am 1. November 1981 wurde Antigua & Barbuda selbständig, obwohl die schwach besiedelte Insel Barbuda bis zuletzt dagegen gekämpft hatte.",nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
294,"Ein leichterer Aufstieg ist vom Pass am Hohen Dörnberg möglich, dieser ist aber länger und erfolgt über den Fulda-Diemel-Weg und die Markierung ""Weißer Punkt"".",nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
295,"Es gibt Seen, Moore und Wälder.",nein,0,,,,set_1_wv,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True
296,"In medizinischen Notfällen besteht die Möglichkeit, per Hubschrauber in ein Krankenhaus auf der Insel Basse-Terre geflogen zu werden.",nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
297,Etwa parallel zur heutigen Straße verlief auch eine römische.,nein,0,,,,set_1_wv,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,True,False,True,True,True,False
298,"Neben Opuntien ist die Insel von bodendeckenden Pflanzen der Gattung Sesuvium besiedelt, welche sich in der Trockenzeit intensiv rot färben, ein imposantes Farbenspiel.",ja,1,,,,set_1_wv,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
299,Ihre Fotosammlung wird im Sandakan Heritage Museum gezeigt.,nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
300,"Der Stadtteil Burlatscha Balka kann vom Hauptbahnhof Odessa mit der Straßenbahn erreicht werden: Linie 26 bis zur Endstation 11-a Stanzyja Ljustdorfskoe Schosse, dort umsteigen in die Linie 27 bis zur Endstation Rybnyj Port.",nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
301,Parque Genoves an der Nordspite der Halbinsel.,nein,0,,,,set_1_wv,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,True,False,False,False
302,"An einem Abzweig mit dem Vermerk ""Rio San Fransisco"" wird die Straße auf einen kleinen Pfad verlassen und der Fluss muss überquert werden.",nein,0,,,,set_1_wv,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
303,Von der eleganten ehemaligen Wandelhalle ist nur noch ein Teil vorhanden und ein Restaurant untergebracht. . Luisenplatz mit dem Waterloo-Obelisk.,ja,1,,,,set_1_wv,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,True,False
304,Lukács Bad: Das als Künstlertreff bekannte Bad bietet einen 1800 m² großen Park. .,nein,0,,,,set_1_wv,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,True,True,True,True
305,"Der Nationalpark bietet sich zum Wandern, Radfahren, Bootfahren an.",nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
306,Der nächstgelegene internationale Flughafen ist der Flughafen Nürnberg.,nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
307,"Zum Shoping sollte man nach Koszalin oder Kolberg fahren, da dort die Auswahl bedeutend größer ist.",nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
308,"Attraktive Tourenziele sind Hann. Münden, das Kloster Bursfelde, der Miniaturenpark in Gieselwerder, oder für sportlichere auch Bad Karlshafen.",nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
309,"Im Südosten der Insel, an der schmalsten Stelle, vor dem Sugarloaf Hill, knickt die East End Road oder Staatsstraße 60 hinter der Teague Bay nach Süden ab und erreicht nach wenigen Fahrminuten die riffgeschützte Grapetree Bay.",nein,0,,,,set_1_wv,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,False
310,Durch das Twistetal entlang des Twistesees verläuft der Twiste-Radweg.,ja,1,,,,set_1_wv,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,True,True,False,False
311,Struktur P9-25: Eine große Plattform mit mehreren 30 Meter hohen Strukturen und einem alten Maya-Hafen in der Nähe.,ja,1,,,,set_1_wv,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
312,Die Stadt verfügt über keinen aktiven eigenen Flughafen.,nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
313,"Naturlehrpfad I der Stadt Giengen mit genauer Wegbeschreibung, geschlossener Weg mit 3,3 km Länge .",nein,0,,,,set_1_wv,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,True,False,False
314,Barcelonnette verfügt über einen kleinen Landeplatz für privaten Flugverkehr.,nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
315,Der Hafen von Mindelo ist auch des öfteren Ziel von Kreuzfahrtschiffen. .,nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
316,"Die meisten Restaurants und Bars liegen entlang der langen und kürzlich renovierten Uferpromenade, die sich von der Bucht Son Moll bis fast zur Cala Gat (auch um den Hafen herum) erstreckt.",ja,1,,,,set_1_wv,False,False,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,False
317,"Die höchsten Erhebungen sind der Berg ""El Tucuche"" mit 936 m und der ""El Corre de Aripo"" mit 940 m.",nein,0,,,,set_1_wv,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,True,True,False,False
318,Der Kleine Spreewald ist ein Naherholungsgebiet in der südbrandenburgischen Kleinstadt Uebigau-Wahrenbrück im Landkreis Elbe-Elster.,nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
319,"Das Quartier beherbergt ebenfalls mittelgute Hotels, sowie viele kleinere Restaurants. .",ja,1,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
320,"Die nächsten sehens- und besuchenswerten Orte sind: . Steinbach am Wald (7 km südlich, B 85) - am Rennsteig gelegen; mit 594 m der höchste Bahnhof der Frankenwaldbahn. .",nein,0,,,,set_1_wv,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False
321,Die meisten Einkaufsmöglichkeiten und Dienstleistungen befinden sich an der St. Gallerstraße oder in und um die Altstadt.,ja,1,,,,set_1_wv,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True,True,True,False
322,"Die auf Wikivoyage gewählten Regionen Reinhardswald, Naturpark Habichtswald, Kaufunger Wald und Region Kassel sind für den Besucher bedeutend verständlicher.",nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
323,Die Essensstände des Nachtmarkts befinden sich am westlichen und südlichen Ufer des Sees.,ja,1,,,,set_1_wv,False,False,False,True,True,True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False
324,Bahnhof Wasserbillig mit Regional-Expressverkehr (Strecke Koblenz – Treis-Karden – Trier – Luxemburg Stadt) .,nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
325,Die Stadt ist ein bedeutendes Handelszentrum und internationale Universitätsstadt.,nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
326,"Kilkee liegt an der irischen Nationalstraße 67, die einen Teil des Wild Atlantic Way bildet und südlich von Kilrush mit einer Autofähre (PKW einfach 20 EUR) das Shannonästuar quert.",nein,0,,,,set_1_wv,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
327,"Es existieren drei Flughäfen: San Francisco (SFO, 16 km/10 Meilen südlich der Stadt), Oakland (OAK, in der East Bay) und San Jose (SJC, im Silicon Valley, etwa 1 Stunde südlich von San Francisco).",nein,0,,,,set_1_wv,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,False,False,True,True,False,False
328,Dazu gehören die historischen Wege durch den Nationalpark.,nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False
329,Sehenswert ist insbesondere die Altstadt mit ihren Kirchen. . Ruine der gotischen Piastenburg .,ja,1,,,,set_1_wv,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,True,False,True,True,True,False
330,Der Flughafen Uljin ist nach mehreren Unfällen für den Passagierverkehr gesperrt.,nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
331,"Der Flugplatz Heide-Büsum verfügt über eine befeuerte Start- und Landebahn für Flugzeuge bis 5,7 t zulässiges Gesamtgewicht.",nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
332,"Mehrere zeitgeschichtliche Epochen prägten das Angebot von Sehenswürdigkeiten der Stadt: Wikinger, Mittelalter, der 2. Weltkrieg und die alte Werkstatt-Industrie. .",nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False
333,Bäckerei Kleeberger: Bäckerei bei EDEKA .,nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
334,Aktuell (11/2013) steht das Museum aber noch leer.,nein,0,,,,set_1_wv,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
335,"Islamische Altstadt (Miṣr el-Qadīma, innerhalb der Stadtmauer) .",nein,0,,,,set_1_wv,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False
