ID,SENTENCE,ANNOTATION,LABEL,ANNOTATOR_1,ANNOTATOR_2,ANNOTATOR_3,SET,IN_DEV_SET,gpt-4o_long-german,gpt-4o_long,gpt-4o_medium,gpt-4o_short,gemma2:2b_short,gemma2:2b_medium,gemma2:2b_long,gemma2:2b_long-german,gemma2:9b_short,gemma2:9b_medium,gemma2:9b_long,gemma2:9b_long-german,gemma2:27b_short,gemma2:27b_medium,gemma2:27b_long,gemma2:27b_long-german,Qwen2.5:3B_short,Qwen2.5:3B_medium,Qwen2.5:3B_long,Qwen2.5:3B_long-german,Qwen2.5:7B_short,Qwen2.5:7B_medium,Qwen2.5:7B_long,Qwen2.5:7B_long-german,Qwen2.5:32B_short,Qwen2.5:32B_medium,Qwen2.5:32B_long,Qwen2.5:32B_long-german
426,"Kaum, daß er auf der Straße stand, sagte er sich, daß er das Gespräch in törichter, ja geradezu verdachterweckender Weise geführt habe, und er beschloß, im Laufe der nächsten Tage die Gesellschaft Kahnbergs, wie überhaupt des ganzen Kreises, lieber zu meiden.",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
427,"Tante Marie hatte um zehn Uhr an Mimis Schlafzimmertür gelauscht, wollte aber die arme Mimi nach der Anstrengung des vorhergehenden Abends nicht stören.",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
428,Und die kleine Stadt mit ihren stillen weißen Straßen.,ja,1,,,,set_1_gt,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,False,False
429,"Die ganze Erde, je nachdem London die Völker der Reihe nach beim Namen aufruft wie der Zahnarzt in der Sprechstunde.",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
430,"Übrigens notiere ich, daß, kurz bevor wir unsere Zimmer aufsuchten, Herr von Borck Gelegenheit fand, mir leise zuzuflüstern:""Sollten Sie durch meinen haltlosen Zustand heute zu der Ansicht gelangt sein, ich hätte mich mit Ihrem Bescheid abgefunden, so wäre das ein glatter Irrtum.",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
431,"Dann ward es ruhiger um ihn, – stille Gassen, schweigende Plätze – drüben im Hansaviertel schlug eine Turmuhr elf, und er fuhr im Dunkel des Tiergartens aus dem Zustand wachen Träumens auf, in dem er sich seit dem Abschied von Vera befand, und lenkte seine Schritte der Meinekestraße zu.",nein,0,,,,set_1_gt,False,False,False,False,True,True,False,True,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False
432,"Ich steh' schon am Fenster, wenn du kommst...""Sie litten beide unter diesen Lächerlichkeiten des Lebens, die sich zwischen sie drängten.",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
433,"""Jetzt ist sie im Saal,"" sagte sie,""jetzt ist sie in dem kleinen Zimmer nebenan.",nein,0,,,,set_1_gt,False,False,False,False,True,True,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
434,"QualDie Hände gefesselt, hinter mir ein Gendarm mit aufgepflanztem Bajonett, mußte ich durch die abendlich beleuchteten Straßen gehen.",nein,0,,,,set_1_gt,False,False,False,False,False,True,False,True,True,True,True,True,False,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False
435,"Und wie Liebende, deren Schritte die Leidenschaft beschleunigt, Arm in Arm, eilten sie durch die abendlichen Straßen seinem Hause zu.",nein,0,,,,set_1_gt,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
436,Dem Pimperonkel war ein politischer Wortwechsel überhaupt unerfreulich und jetzt als Hausherrn noch ganz besonders unbequem.,nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
437,"Herausspringen aus dem Bett hätte Harald der Lange müssen, ans Fenster stürzen hätte der Träger eines nordischen Heldennamens müssen, umstürzen hätte der lange Primaner die Leiter mitsamt dem Spitzbuben sollen!",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
438,Ein häßliches Überbleibsel aus der Großstadt.,nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
439,"Dann kam er wieder mit dem Kleinen, stellte ihn an der Tür auf den Boden und sagte:""Nun, Heinz!",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
440,"Was war denn diese Ehe anders, als daß zwei Menschen gemeinsam ihr Bestes der Erde und der Vergessenheit übergaben?",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
441,"Ja, und hat unschlüssig mal nach rechts und mal nach links gesehen, als ob sie sich nicht recht entscheiden könne... und schließlich, den direktesten Weg von hier zur Post in der Uhlandstraße, den kennt sie doch nun wirklich gründlich.",nein,0,,,,set_1_gt,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
442,"""Die beiden Basen wanderten die leere, dunkle Straße heimwärts.",nein,0,,,,set_1_gt,False,False,False,False,False,True,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
443,"""Wann nimmt unser Herrgott diese Geißel endlich von der Erde hinweg.",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
444,"""Brauneberger, der wie eingekeilt stand, zwängte seinen Arm aus der Menge, nahm so gut es ging, den Hut ab und bemerkte, daß die Marken fehlten.",nein,0,,,,set_1_gt,False,False,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
447,Ein Chargierter singt am Fenster zunächst.,nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
448,Nur in der toten Einsamkeit ihres Zimmers schwollen die quälenden Gedanken aschfahl wie vorher.,nein,0,,,,set_1_gt,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
449,"Endlich hatte alles seinen Platz gefunden, die Misses hielten die Foxterriers auf dem Schoß, ihre Begleiter die Alpenstöcke zwischen den Beinen der Mitreisenden, die Pfeife schrillte, die Rundreisehefte, die Bädekers, Meyers und Murrays entblätterten sich und die Fahrt begann.",nein,0,,,,set_1_gt,False,False,False,False,False,True,False,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False
450,"Ich sag's euch allen jetzt schon, sowie ›Aegir‹ gesattelt wird, ziehe ich mich ins Damenzimmer zurück, bis das Rennen zu Ende ist!",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
451,Im Hotel wollte er ins Bett kriechen und ließ die Kleider trocknen.,nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
452,"Dann blickte sich der Kolonel im Zimmer um, ob etwas Verdächtiges zu bemerken sei, und trat auch an die geöffnete Kommode heran.",nein,0,,,,set_1_gt,False,False,False,False,False,True,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
453,"Kein Zweifel, es war jemand in seinem Zimmer.",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
454,"Der große Grundtvig war erschienen, um auf dem höchsten Berge Nordschleswigs den Dänengöttern einen Altar zu bauen und das heilige Dänenfeuer zu entzünden.",nein,0,,,,set_1_gt,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
455,"Schon einige Zeit vorher hatte Kleist in Berlin den Gedanken zu einer neuen dramatischen Dichtung gefaßt; Ende des Jahres 1809 begann er sein reinstes, edelstes und auch in der dramatischen Form künstlerisch vollendetstes Schauspiel:""Prinz Friedrich von Homburg"".",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
456,"Dem Kutscher sagte sie:""rasch, rasch..."" Sie blickte sich nicht noch einmal um, um Lolos glattgedrücktes Näschen am Fenster zu sehen.",nein,0,,,,set_1_gt,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
457,"""Er durchmaß das Zimmer und lehrte:""In der Welt der Ideen hat man diejenigen Subjekte zu unterscheiden, die suchen, und solche, die sich verstecken.",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
458,"Als der Gesang zu Ende war, ging die Dame an den Tisch, nahm aus einer Vase einen Apfel, streichelte ihn sinnend mit ihrer kleinen Hand und legte ihn dann in die Vase zurück.",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
459,"""Klim verzog spöttisch das Gesicht, ging verdrossen auf sein Zimmer und legte sich schlafen, während er bedachte, um wieviel fesselnder als dieser Mensch doch die Nechajew war!",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
460,Noch im Zimmer schob er verwegen seine Mütze in den Nacken.,nein,0,,,,set_1_gt,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
461,"""""Oben, hinterm Berg, steht e Wagen!""",nein,0,,,,set_1_gt,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False
462,"Die ersten Schatten der Dämmerung fielen in das Zimmer, als Leopold Winterhalter die Augen aufschlug und den alten Sanitätsrat erkannte.",nein,0,,,,set_1_gt,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
463,"Er ist ganz verstört, und allmählich erst beginnt er seine Erlebnisse zu erzählen: er war auf die Straße gegangen, da hatte ein wunderschöner rot und goldener Wagen gestanden; wie er es von andern Jungen gesehen, war er hinten auf das Wagenbrett geklettert, da war plötzlich ein seiner Herr mit einer Dame aus einem Hause gekommen und eingestiegen, und der Wagen war losgefahren; Benvenuto hatte sich sehr gefürchtet, denn es war gar nicht so schön gewesen, wie er sich gedacht hatte, denn es ging alles so schnell, und er saß so hoch, und alles wackelte so, und zuletzt hatten die Straßenjungen dem Kutscher zugerufen, daß er hinten aufsaß, und der Kutscher hatte mit der Peitsche nach hinten geschlagen; da hatte er losgelassen und war heruntergefallen, und der Wagen war weitergefahren, in den Himmel hinein; er aber hatte vor einer großen schwarzen Mauer mit Löchern gestanden, in denen Feuer brannte und hatte geweint; und dann war da eine böse alte Frau gewesen, und zuletzt war eine himmlisch schöne Dame gekommen, die hatte einen Heiligenschein gehabt, und ein seiner Herr mit einem Schwert, einem Schlüssel und mit einem Bart, und die Dame hatte zu ihm gesprochen, er hatte sie aber nicht verstanden, und dann hatte der Herr auch gesprochen, er hatte ihn aber auch nicht verstanden, und wie er wieder aufsah, da waren die beiden verschwunden, und er hatte ganz allein vor der großen Mauer mit den feurigen Löchern gestanden; aber die Dame war so schön gewesen, daß er nun gar nicht mehr traurig gewesen war; deshalb war er umgekehrt, und dann war auch gleich die Nachbarin gekommen und hatte ihn auf den Arm genommen und hatte gesagt:""Benvenuto, so haben dich die Ketzer also nicht geraubt und geschlachtet!""",nein,0,,,,set_1_gt,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
